 "s" , "p" , "o" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasOtherObjectType" , "http://www.wikidata.org/entity/Q742157" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P1436" , "61 boxes, 1 flatfile" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P217" , "2000.M.26" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasNotesOnScopeAndContent" , "The collection, dated 1948-1996, is comprised of research notes, an extensive fototeca or photograph archive and correspondence, which document the career and research interests of Italian art historian Luigi Salerno (1924-1992). With particular emphasis on the Italian baroque, major areas of interest documented in this collection include: Giovanni Lanfranco, Gaspard Dughet, Salvator Rosa, Guercino, Caravaggio and Italian still life, view and landscape painting, as well as materials related to the preservation of artistic patrimony in Rome and Lazio. Lanfranco, Rosa, Guercino and Caravaggio constitute major portions of the research files, while still life, view and landscape painters, particularly minor masters, comprise the bulk of the images in the fototeca. Together, the correspondence, expert opinions, research files and photograph files, revolve largely around questions of attribution and connoisseurship.

The types of materials found in the collection include photographs, transparencies, research notes, correspondence, clippings, offprints, and photocopies. Salerno gathered most of these materials as he conducted research for his numerous publications. With some exceptions, these materials tend to focus on the geographical area of Rome, Italy and its surrounds. Salerno also received a large number of letters and photographs from colleagues and collectors, who sought his opinion regarding attribution.

Salerno's research notes demonstrate his methodical work habits, with numerous archival references, object checklists, citations, biographical information on artists and a vast number of images, often stamped or annotated. These notes and Salerno's immense fototeca were used when planning exhibitions, drafting catalog entries and authoring articles or monographs. The papers also contain releases for images, bulletins, galleys, proofs, etchings, postcards, periodicals, receipts, radiographs, sketches, press releases, inventories, affidavits, business cards, appraisals, loan forms and auction catalogs, as well as a small number of technical examinations, insurance records, slides, floor plans and one piece of paper money." ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasNotesOnSystemOfArrangement" , "Arranged in four series: Series I. Correspondence, 1948-1996, undated; Series II. Expert Opinions, 1975-1984, undated; Series III. Research Files, 1950-1992, undated; Series IV. Photographs, undated" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P275" , "https://w3id.org/artchives/MD1599066268934" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasAggregator" , "http://www.wikidata.org/entity/Q60643992" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasCataloguingStandard" , "http://www.wikidata.org/entity/Q3878224" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P973" , "https://primo.getty.edu/permalink/f/19q6gmb/GETTY_ALMA21132644220001551" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasNotesOnFindingAid" , "Series II. Expert opinions, 1975-1984, undated 0.1 linear feet (1 box)
Series II contains documents in which Salerno states his expert opinion regarding works of art, primarily in an official capacity. The series includes a bound inventory, printed in 1980, of the collection of Saverio Pugliese entitled "Collezioni di quadri," and Salerno's undated appraisal of these works. It also includes copies of records related to the Tribunale di Roma, for which Salerno served as an expert witness.

Series II. Expert opinions, 1975-1984, undated 0.1 linear feet (1 box)
Series II contains documents in which Salerno states his expert opinion regarding works of art, primarily in an official capacity. The series includes a bound inventory, printed in 1980, of the collection of Saverio Pugliese entitled "Collezioni di quadri," and Salerno's undated appraisal of these works. It also includes copies of records related to the Tribunale di Roma, for which Salerno served as an expert witness.

Series III. Research files, 1950-1992, undated 11.6 linear feet (26 boxes)
The research files cover artists and topics, as well as project files related to exhibitions, major publications and positions of employment. Research areas with a particularly strong concentration of materials include: Caravaggio, Guercino, Salvator Rosa, still-life painting, vedute and landscape painting. The wide-ranging nature of Salerno's scholarly interests is well documented, albeit in less depth, in the final subseries on other artists and topics.
Materials in this series include correspondence, extensive handwritten and typescript notes, a large number of offprints, extracts and articles, and numerous images including black-and-white photographs, color photographs, transparencies, black-and-white negatives and photomechanical reproductions of works of art, as well as publication drafts, proofs, essays and checklists.

Series IV. Photographs, circa 1948-1992, undated 12.85 linear feet (28 boxes, 1 flatfile)
Series IV consists of photographs and other documents organized by artist or topic. These materials are largely undated. The vast majority of the files contain black-and-white photographs of works of art. These photographs were gathered by Salerno from a variety of sources including museums, archives, commercial photographers, auction houses, dealers and private collectors. The series also includes scattered sales catalog pages, journals, articles, offprints, extracts, correspondence, handwritten and typescript notes, color photographs, transparencies, black-and-white negatives, photograph receipts and other documents. Although most letters regarding attribution may be found in Series I. Correspondence, Salerno filed some of these letters and their accompanying photographs with his photograph archive. In instances where this has occurred, the correspondence has been left in situ and a file-level note has been created in the finding aid to alert users to its existence.
" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasOtherNotes" , "The collection is relevant for 17th and 18th century Italian Baroque studies." ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P127" , "http://www.wikidata.org/entity/Q11203476" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P485" , "http://www.wikidata.org/entity/Q11203476" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P1319" , "1948" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P1326" , "1996" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.wikidata.org/wiki/Property:P571" , "2000" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasNotesOnOtherNuclei" , "Two publications, an exhibition catalog and several serials were transferred to the library. A note in the provenance field of the library record identifies their source as the Luigi Salerno Collection." ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q42207" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q334262" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q359421" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q447730" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q3769699" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectArtist" , "http://www.wikidata.org/entity/Q601644" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectGenre" , "http://www.wikidata.org/entity/Q170571" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectGenre" , "http://www.wikidata.org/entity/Q12271" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectGenre" , "http://www.wikidata.org/entity/Q107425" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectGenre" , "http://www.wikidata.org/entity/Q208165" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectGenre" , "http://www.wikidata.org/entity/Q217102" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q37853" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q7016" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectPeriod" , "http://www.wikidata.org/entity/Q7015" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q125191" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q3305213" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q487623" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectObject" , "http://www.wikidata.org/entity/Q56055236" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasSubjectPeople" , "http://www.wikidata.org/entity/Q3705445" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "https://w3id.org/artchives/hasFirstLink" , "https://primo.getty.edu/permalink/f/19q6gmb/GETTY_ALMA21132644220001551" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.wikidata.org/entity/Q9388534" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.w3.org/2000/01/rdf-schema#comment" , "archival collection" ,
 "https://w3id.org/artchives/collectionluigi-salerno-research-papers" , "http://www.w3.org/2000/01/rdf-schema#label" , "Luigi Salerno research papers" ,
 "http://www.wikidata.org/entity/Q107425" , "http://www.w3.org/2000/01/rdf-schema#label" , "                      landscape" ,
 "https://primo.getty.edu/permalink/f/19q6gmb/GETTY_ALMA21132644220001551" , "http://www.w3.org/2000/01/rdf-schema#comment" , "My online catalog" ,
 "https://w3id.org/artchives/1598549633-5271676/" , "http://www.w3.org/ns/prov#generatedAtTime" , "2020-11-13T12:13:12.269Z" ,
 "https://w3id.org/artchives/1598549633-5271676/" , "https://w3id.org/artchives/publicationStage" , "published" ,
 "https://w3id.org/artchives/1598549633-5271676/" , "http://www.w3.org/ns/prov#wasInfluencedBy" , "https://w3id.org/artchives/marilena-dot-daquino2-at-unibo-dot-it" ,
 "https://w3id.org/artchives/1598549633-5271676/" , "http://www.w3.org/2000/01/rdf-schema#label" , "Ernst Kitzinger" ,
 "https://w3id.org/artchives/mamico-at-getty-dot-edu" , "http://www.w3.org/2000/01/rdf-schema#label" , "mamico@getty.edu" ,
 "http://www.wikidata.org/entity/Q487623" , "http://www.w3.org/2000/01/rdf-schema#label" , "                   transparency" ,
 "http://www.wikidata.org/entity/Q56055236" , "http://www.w3.org/2000/01/rdf-schema#label" , "             photographic print" ,
 "http://www.wikidata.org/entity/Q56055236" , "http://www.w3.org/2000/01/rdf-schema#label" , "                   photographic print" ,
 "http://www.wikidata.org/entity/Q1298668" , "http://www.w3.org/2000/01/rdf-schema#label" , "                    research project" ,
 "http://www.wikidata.org/entity/Q191067" , "http://www.w3.org/2000/01/rdf-schema#label" , "                    article" ,
 "http://www.wikidata.org/entity/Q37260" , "http://www.w3.org/2000/01/rdf-schema#label" , "                    writing" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P170" , "http://www.wikidata.org/entity/Q88907" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q13371" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q3624153" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q860861" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q12554" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q33506" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q533444" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q57656" ,
 "https://w3id.org/artchives/collectionernst-kitzinger-papers-" , "http://www.wikidata.org/wiki/Property:P921" , "http://www.wikidata.org/entity/Q429811" ,
